clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,feeling <SP> this innocence is brilliant <SP>,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0006,EN-Alto-1,breathy,speech,and i'll hold on to it <SP> don't you let it pass you by <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__breathy__speech__0010,EN-Alto-1,breathy,speech,<SP> where the north wind meets the sea,when the sun goes down and the band won't play i always
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,for in this river all <SP> is <SP> found <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-1__breathy__speech__0011,EN-Alto-1,breathy,speech,there's a mother full of memory <SP>,remember us this way way
EN-Alto-1__breathy__speech__0007,EN-Alto-1,breathy,speech,and in her song <SP> all magic flows <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,but not <SP> too far <SP> or you'll <SP> be <SP> drowned <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,lay the answers <SP> and a path for you dive down deep into her <SP> sound <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-1__breathy__speech__0012,EN-Alto-1,breathy,speech,come my darling homeward bound when all is lost,when you look at me and the whole world face
EN-Alto-1__breathy__speech__0008,EN-Alto-1,breathy,speech,but can you brave <SP> what you most fear can you face <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__breathy__speech__0009,EN-Alto-1,breathy,speech,what the <SP> river knows,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,there's a river full of memory <SP> sleep my darling safe and sound <SP>,what do you need more is there something else you are searching for
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> where the north wind meets the sea <SP>,tell me something girl are you happy in this modern world
EN-Alto-1__breathy__speech__0013,EN-Alto-1,breathy,speech,then all is found <SP>,i always remember us this way
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,<SP> in <SP> her waters deep and true,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0006,EN-Alto-1,breathy,speech,<SP> yes she will <SP> sing to those who hear <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__breathy__speech__0010,EN-Alto-1,breathy,speech,on her door <SP> only you can end this war <SP> no one knows how the story ends <SP>,when the sun goes down and the band won't play i always
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,in a castle made of stone <SP> every night she slept alone,i'm falling in all the good times i find myself longing for change
EN-Alto-1__breathy__speech__0011,EN-Alto-1,breathy,speech,did she ever wake again <SP> will she ever wake again <SP>,remember us this way way
EN-Alto-1__breathy__speech__0007,EN-Alto-1,breathy,speech,<SP> the fighting lasted all day long but the castle,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,she's gonna marry a king one day <SP> the stranger <SP> he came back again <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,<SP> the stranger came from a foreign land asking for the maiden's hand her father said no go away,i'm too tired trying to fill that void or do you need more
EN-Alto-1__breathy__speech__0008,EN-Alto-1,breathy,speech,walls were thick and strong <SP> the stranger cried let her decide,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__breathy__speech__0009,EN-Alto-1,breathy,speech,where her true affections lie <SP> so the king knocked,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,the ancient stories do recall she was the fairest of them all <SP>,what do you need more is there something else you are searching for
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> in the year of our lord <SP> there once lived a girl of a royal line,tell me something girl are you happy in this modern world
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,any noise that would raise the dead <SP> couldn't wake her sleepyhead <SP>,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0006,EN-Alto-1,breathy,speech,riding with thousand men <SP> the battle cries filled all with dread <SP> but couldn't wake her sleepyhead <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__breathy__speech__0010,EN-Alto-1,breathy,speech,gone <SP> just close your eyes <SP>,when the sun goes down and the band won't play i always
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,but all that dead and gone and passed <SP> tonight <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-1__breathy__speech__0011,EN-Alto-1,breathy,speech,the sun is going down <SP> you'll be all right <SP>,remember us this way way
EN-Alto-1__breathy__speech__0007,EN-Alto-1,breathy,speech,out your window darling everything is on fire <SP> the world outside our door keeps reading on <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,come morning light <SP> you and <SP> i will be safe,and hard keeping is so hardcore i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,you'll be all right <SP> no one can hurt you now <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-1__breathy__speech__0012,EN-Alto-1,breathy,speech,no one can hurt you now <SP> come morning light <SP>,when you look at me and the whole world face
EN-Alto-1__breathy__speech__0008,EN-Alto-1,breathy,speech,hold on to this lullaby <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__breathy__speech__0009,EN-Alto-1,breathy,speech,even when the music's gone <SP>,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,when all those shadows almost killed <SP> your light <SP> i remember you said <SP> don't leave me here alone <SP>,what do you need more is there something else you are searching for
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> i remember tears streaming down your face when i said i will never let you go <SP>,tell me something girl are you happy in this modern world
EN-Alto-1__breathy__speech__0013,EN-Alto-1,breathy,speech,you and i will be safe <SP> and sound <SP>,i always remember us this way
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,just close your eyes <SP> the sun is going down <SP>,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0006,EN-Alto-1,breathy,speech,and sound <SP> don't you dare look,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,waiting too long <SP> i didn't know how to treasure love,i'm falling in all the good times i find myself longing for change
EN-Alto-1__breathy__speech__0007,EN-Alto-1,breathy,speech,in your eyes <SP> you have the magic to change my life <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,you have the most beautiful soul <SP> and i know that you are my true love <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,again <SP> you have the most beautiful smile <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-1__breathy__speech__0008,EN-Alto-1,breathy,speech,you are the one that i treasure all the time <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,was bad <SP> i know it's true <SP> i've been kept you,what do you need more is there something else you are searching for
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> it's a beautiful date <SP> but i want to say sorry <SP> cause the traffic,tell me something girl are you happy in this modern world
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,before i met you baby <SP> but i'll <SP> never let you go,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0006,EN-Alto-1,breathy,speech,do you know i love you so much <SP> you have stars,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__vibrato__speech__0010,EN-Alto-1,vibrato,speech,and i know that my heart will go on <SP>,when the sun goes down and the band won't play i always
EN-Alto-1__vibrato__speech__0002,EN-Alto-1,vibrato,speech,we're gone <SP> love was when i loved you,i'm falling in all the good times i find myself longing for change
EN-Alto-1__vibrato__speech__0011,EN-Alto-1,vibrato,speech,we'll stay forever this way,remember us this way way
EN-Alto-1__vibrato__speech__0007,EN-Alto-1,vibrato,speech,once more you open the door <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__vibrato__speech__0005,EN-Alto-1,vibrato,speech,near far wherever you are <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-1__vibrato__speech__0004,EN-Alto-1,vibrato,speech,we'll always go on <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-1__vibrato__speech__0012,EN-Alto-1,vibrato,speech,you are safe in my heart <SP> and my heart will go on <SP> and on,when you look at me and the whole world face
EN-Alto-1__vibrato__speech__0008,EN-Alto-1,vibrato,speech,and you're here in my heart <SP> and my heart <SP> will go on <SP> and on <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__vibrato__speech__0009,EN-Alto-1,vibrato,speech,<SP> you're here there's nothing i fear <SP>,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__vibrato__speech__0001,EN-Alto-1,vibrato,speech,a lifetime <SP> and never let go till,what do you need more is there something else you are searching for
EN-Alto-1__vibrato__speech__0000,EN-Alto-1,vibrato,speech,<SP> love can touch us one time and last for,tell me something girl are you happy in this modern world
EN-Alto-1__vibrato__speech__0003,EN-Alto-1,vibrato,speech,one true time i hold to <SP> in my life,in the bad times i fear myself tell me something boy
EN-Alto-1__vibrato__speech__0006,EN-Alto-1,vibrato,speech,i believe that the heart does go on <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__vibrato__speech__0010,EN-Alto-1,vibrato,speech,we shall always be as one if you love me for me <SP>,when the sun goes down and the band won't play i always
EN-Alto-1__vibrato__speech__0002,EN-Alto-1,vibrato,speech,i'd be glad if you loved me for me <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-1__vibrato__speech__0011,EN-Alto-1,vibrato,speech,<SP> who can say where we'll go who can promise what will be <SP>,remember us this way way
EN-Alto-1__vibrato__speech__0007,EN-Alto-1,vibrato,speech,what you see may be deceiving truth lies underneath the skin <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__vibrato__speech__0005,EN-Alto-1,vibrato,speech,<SP> could i be the one you're seeking will i be the one you choose,and hard keeping is so hardcore i'm falling
EN-Alto-1__vibrato__speech__0004,EN-Alto-1,vibrato,speech,i'd be sure if i knew that you loved me for me <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-1__vibrato__speech__0012,EN-Alto-1,vibrato,speech,but i'll stay by your side if you love me for me <SP>,when you look at me and the whole world face
EN-Alto-1__vibrato__speech__0008,EN-Alto-1,vibrato,speech,hope will blossom by believing the heart that lies within <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__vibrato__speech__0009,EN-Alto-1,vibrato,speech,<SP> i'll be yours together,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__vibrato__speech__0001,EN-Alto-1,vibrato,speech,you're a gentle one said she <SP> in my heart,what do you need more is there something else you are searching for
EN-Alto-1__vibrato__speech__0000,EN-Alto-1,vibrato,speech,<SP> once a lass met a lad,tell me something girl are you happy in this modern world
