clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis
EN-Alto-2__vibrato__control__0000,EN-Alto-2,vibrato,control,what would i do without your smart mouth drawing me in and you kicking me out,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__technique__0005,EN-Alto-2,vibrato,technique,i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__technique__0004,EN-Alto-2,vibrato,technique,now the day bleeds into nightfall and you're not here to get me through it all,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__technique__0003,EN-Alto-2,vibrato,technique,it's easy to say but it's never the same i guess i kinda liked the way you numbed all the pain,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__technique__0001,EN-Alto-2,vibrato,technique,this all or nothing really got a way of driving me crazy i need somebody to heal,diamonds brilliant and bare now
EN-Alto-2__vibrato__technique__0002,EN-Alto-2,vibrato,technique,somebody to know somebody to have somebody to hold,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__technique__0000,EN-Alto-2,vibrato,technique,i'm going under and this time i fear there's no one to save me,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__control__0005,EN-Alto-2,vibrato,control,i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__control__0004,EN-Alto-2,vibrato,control,now the day bleeds into nightfall and you're not here to get me through it all,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__control__0003,EN-Alto-2,vibrato,control,it's easy to say but it's never the same i guess i kinda liked the way you numbed all the pain,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__control__0001,EN-Alto-2,vibrato,control,this all or nothing really got a way of driving me crazy i need somebody to heal,diamonds brilliant and bare now
EN-Alto-2__vibrato__control__0002,EN-Alto-2,vibrato,control,somebody to know somebody to have somebody to hold,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__control__0000,EN-Alto-2,vibrato,control,i'm going under and this time i fear there's no one to save me,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__technique__0006,EN-Alto-2,vibrato,technique,i am strong when i am on your shoulders,i know you will i know you will i know that you will will you still love me
EN-Alto-2__vibrato__technique__0005,EN-Alto-2,vibrato,technique,you raise me up to walk on stormy seas,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__technique__0007,EN-Alto-2,vibrato,technique,you raise me up to more than i can be,when i'm no longer beautiful
EN-Alto-2__vibrato__technique__0004,EN-Alto-2,vibrato,technique,you raise me up so i can stand on mountains,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__technique__0003,EN-Alto-2,vibrato,technique,until you come and sit a while with me,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__technique__0001,EN-Alto-2,vibrato,technique,when troubles come and my heart burdened be,diamonds brilliant and bare now
EN-Alto-2__vibrato__technique__0002,EN-Alto-2,vibrato,technique,then i am still and wait here in the silence,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__technique__0000,EN-Alto-2,vibrato,technique,when i am down and oh my soul so weary,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__control__0006,EN-Alto-2,vibrato,control,i am strong when i am on your shoulders,i know you will i know you will i know that you will will you still love me
EN-Alto-2__vibrato__control__0005,EN-Alto-2,vibrato,control,you raise me up to walk on stormy seas,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__control__0007,EN-Alto-2,vibrato,control,you raise me up to more than i can be,when i'm no longer beautiful
EN-Alto-2__vibrato__control__0004,EN-Alto-2,vibrato,control,you raise me up so i can stand on mountains,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__control__0003,EN-Alto-2,vibrato,control,until you come and sit a while with me,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__control__0001,EN-Alto-2,vibrato,control,when troubles come and my heart burdened be,diamonds brilliant and bare now
EN-Alto-2__vibrato__control__0002,EN-Alto-2,vibrato,control,then i am still and wait here in the silence,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__control__0000,EN-Alto-2,vibrato,control,when i am down and oh my soul so weary,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__technique__0010,EN-Alto-2,vibrato,technique,sometimes it lasts in love but sometimes it hurts instead,in the shadow shadow in the shadow shadow
EN-Alto-2__vibrato__technique__0006,EN-Alto-2,vibrato,technique,couldn't stay away i couldn't fight it i had hoped you'd see my face and that you'd be reminded that for me it isn't over,i know you will i know you will i know that you will will you still love me
EN-Alto-2__vibrato__technique__0005,EN-Alto-2,vibrato,technique,or hide from the light i hate to turn up out of the blue uninvited but i,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__technique__0007,EN-Alto-2,vibrato,technique,never mind i'll find someone like you,when i'm no longer beautiful
EN-Alto-2__vibrato__technique__0004,EN-Alto-2,vibrato,technique,old friend why are you so shy ain't like you to hold back,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__technique__0003,EN-Alto-2,vibrato,technique,guess she gave you things i didn't give to you,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__technique__0001,EN-Alto-2,vibrato,technique,settled down that you found a girl and you,diamonds brilliant and bare now
EN-Alto-2__vibrato__technique__0002,EN-Alto-2,vibrato,technique,married now i heard that your dreams came true,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__technique__0008,EN-Alto-2,vibrato,technique,i wish nothing but the best for you too,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-2__vibrato__technique__0009,EN-Alto-2,vibrato,technique,don't forget me i beg i'll remember you said,cry through the surface where they can't hurt us we're far from the shallow now
EN-Alto-2__vibrato__technique__0011,EN-Alto-2,vibrato,technique,sometimes it lasts in love but sometimes it hurts instead,in the shadow of the shadow of the sun
EN-Alto-2__vibrato__technique__0000,EN-Alto-2,vibrato,technique,i heard that you are,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__control__0010,EN-Alto-2,vibrato,control,sometimes it lasts in love but sometimes it hurts instead,in the shadow shadow in the shadow shadow
EN-Alto-2__vibrato__control__0006,EN-Alto-2,vibrato,control,couldn't stay away i couldn't fight it i had hoped you'd see my face and that you'd be reminded that for me it isn't over,i know you will i know you will i know that you will will you still love me
EN-Alto-2__vibrato__control__0005,EN-Alto-2,vibrato,control,or hide from the light i hate to turn up out of the blue uninvited but i,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__control__0007,EN-Alto-2,vibrato,control,never mind i'll find someone like you,when i'm no longer beautiful
EN-Alto-2__vibrato__control__0004,EN-Alto-2,vibrato,control,old friend why are you so shy ain't like you to hold back,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__control__0003,EN-Alto-2,vibrato,control,guess she gave you things i didn't give to you,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__control__0001,EN-Alto-2,vibrato,control,settled down that you found a girl and you,diamonds brilliant and bare now
EN-Alto-2__vibrato__control__0002,EN-Alto-2,vibrato,control,married now i heard that your dreams came true,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__control__0008,EN-Alto-2,vibrato,control,i wish nothing but the best for you too,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-2__vibrato__control__0009,EN-Alto-2,vibrato,control,don't forget me i beg i'll remember you said,cry through the surface where they can't hurt us we're far from the shallow now
EN-Alto-2__vibrato__control__0011,EN-Alto-2,vibrato,control,sometimes it lasts in love but sometimes it hurts instead,in the shadow of the shadow of the sun
EN-Alto-2__vibrato__control__0000,EN-Alto-2,vibrato,control,i heard that you are,i've seen the world down it all have my cake now
EN-Alto-2__glissando__control__0005,EN-Alto-2,glissando,control,we will glow in the dark turning dust to gold and we'll dream it possible,will you still love me when i got nothing but my aching soul
EN-Alto-2__glissando__control__0004,EN-Alto-2,glissando,control,when your dreams come alive you're unstoppable take a shot chase the sun find the beautiful,will you still love me when i'm no longer young and beautiful
EN-Alto-2__glissando__control__0003,EN-Alto-2,glissando,control,until i make it real and all i see is stars it's not until you fall that you fly,the crazy days city lights the way you play with me like a child
EN-Alto-2__glissando__control__0001,EN-Alto-2,glissando,control,jumping out of my skin pull the chord yeah i believe it the past,diamonds brilliant and bare now
EN-Alto-2__glissando__control__0002,EN-Alto-2,glissando,control,is everything we were don't make us who we are so i'll dream,oh summer nights mid july when you and i were forever wild
EN-Alto-2__glissando__control__0000,EN-Alto-2,glissando,control,i will run i will climb i will soar i'm undefeated,i've seen the world down it all have my cake now
EN-Alto-2__glissando__technique__0005,EN-Alto-2,glissando,technique,we will glow in the dark turning dust to gold and we'll dream it possible,will you still love me when i got nothing but my aching soul
